year,category,canonical_category,nominee,nominee_id,work,work_id,role,network,poster_url,nominee_url,winner,show_first_air_date,show_status,show_seasons,show_runtime,show_genres,show_overview,backdrop_url,imdb_show_url,tmdb_show_url,person_birthday,person_birthplace,person_department,person_gender,person_biography,imdb_person_url,tmdb_person_url
1991,Outstanding Casting for a Miniseries or Special,Outstanding Casting for a Miniseries or Special,Alixe Gordin,,Separate but Equal,,,ABC,https://image.tmdb.org/t/p/w500/kiHvZRE67kU1r6pCeaMh30vMq8n.jpg,,true,,,,,,,,,,,,,,,,
1991,Outstanding Comedy Series,Outstanding Comedy Series,,,Cheers,,,NBC,https://image.tmdb.org/t/p/w500/nD1ZQBKbgKSmKcrAkWTofohsScj.jpg,,true,,,,,,,,,,,,,,,,
1991,Outstanding Comedy Series,Outstanding Comedy Series,,,Designing Women,,,CBS,https://image.tmdb.org/t/p/w500/pqhes4TGTDj9zMg9agrADKo8RnL.jpg,,false,,,,,,,,,,,,,,,,
1991,Outstanding Comedy Series,Outstanding Comedy Series,,,The Golden Girls,,,NBC,https://image.tmdb.org/t/p/w500/1qoHn5J0Qclte98j1olNbOQOXVz.jpg,,false,,,,,,,,,,,,,,,,
1991,Outstanding Comedy Series,Outstanding Comedy Series,,,Murphy Brown,,,CBS,https://image.tmdb.org/t/p/w500/o3y2BwrzJQPojl0ZaqNq8O9VDFq.jpg,,false,,,,,,,,,,,,,,,,
1991,Outstanding Comedy Series,Outstanding Comedy Series,,,The Wonder Years,,,ABC,https://image.tmdb.org/t/p/w500/tkaduqdhFrF1vp8L55OJfB5jw8Z.jpg,,false,,,,,,,,,,,,,,,,
1991,Outstanding Drama Series,Outstanding Drama Series,,,L.A. Law,,,NBC,https://image.tmdb.org/t/p/w500/elvCmYxmwVzv2va3rLKponOJOfm.jpg,,true,,,,,,,,,,,,,,,,
1991,Outstanding Drama Series,Outstanding Drama Series,,,Thirtysomething,,,ABC,https://image.tmdb.org/t/p/w500/gC4CW183RUTvOg5nkLfOnERJ5ov.jpg,,false,,,,,,,,,,,,,,,,
1991,Outstanding Drama Series,Outstanding Drama Series,,,Quantum Leap,,,NBC,https://image.tmdb.org/t/p/w500/ujIGP3e3V6kDQHRhjNYtUE3fHJi.jpg,,false,,,,,,,,,,,,,,,,
1991,Outstanding Drama Series,Outstanding Drama Series,,,Northern Exposure,,,CBS,https://image.tmdb.org/t/p/w500/BUSw61C2kNoMuKFQTamIgqMC5.jpg,,false,,,,,,,,,,,,,,,,
1991,Outstanding Drama Series,Outstanding Drama Series,,,China Beach,,,ABC,https://image.tmdb.org/t/p/w500/hAHjHqh9b31xljMxSc6PBet3a1X.jpg,,false,,,,,,,,,,,,,,,,
1991,Outstanding Individual Performance in a Variety or Music Program,Outstanding Individual Performance in a Variety or Music Program,Billy Crystal,,The 63rd Annual Academy Awards,,,ABC,https://m.media-amazon.com/images/M/MV5BZTVkNjk2YWUtODdkOC00MjMxLWE4OTktNzhmOTNjYzdiZDQ2XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,,true,,,,,,,,,,,,,,,,
1991,Outstanding Individual Performance in a Variety or Music Program,Outstanding Individual Performance in a Variety or Music Program,Damon Wayans,,In Living Color,,,Fox,https://image.tmdb.org/t/p/w500/u5BZEJ9X6L24a1MUAun1SdkOFTn.jpg,,false,,,,,,,,,,,,,,,,
1991,Outstanding Individual Performance in a Variety or Music Program,Outstanding Individual Performance in a Variety or Music Program,Dana Carvey,,Saturday Night Live,,,NBC,https://image.tmdb.org/t/p/w500/s1cZBqbMwAF3w8S3Yo0j5nr2Yuo.jpg,,false,,,,,,,,,,,,,,,,
1991,Outstanding Individual Performance in a Variety or Music Program,Outstanding Individual Performance in a Variety or Music Program,Harry Connick Jr.,,Swinging Out with Harry,,,PBS,https://image.tmdb.org/t/p/w500/cMagjJsa0nSZzEueihV721dgxNn.jpg,,false,,,,,,,,,,,,,,,,
1991,Outstanding Individual Performance in a Variety or Music Program,Outstanding Individual Performance in a Variety or Music Program,Keenan Ivory Wayans,,In Living Color,,,Fox,https://image.tmdb.org/t/p/w500/u5BZEJ9X6L24a1MUAun1SdkOFTn.jpg,,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Comedy Series,Outstanding Lead Actor in a Comedy Series,Burt Reynolds,,Evening Shade (CBS),,Wood Newton,"Episode: ""A Day in the Life of Wood Newton""",,https://image.tmdb.org/t/p/w500/5FNuc4f1OR9EF9QcrcnFIr3zZQr.jpg,true,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Comedy Series,Outstanding Lead Actor in a Comedy Series,Craig T. Nelson,,Coach (ABC),,Coach Hayden Fox,"Episode: ""The Break-Up""",,https://image.tmdb.org/t/p/w500/rMh8qdexFKmc7mq7oLzsLLvCCjs.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Comedy Series,Outstanding Lead Actor in a Comedy Series,John Goodman,,Roseanne (ABC),,Dan Conner,"Episode: ""Her Boyfriends Back""",,https://image.tmdb.org/t/p/w500/yyYqoyKHO7hE1zpgEV2XlqYWcNV.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Comedy Series,Outstanding Lead Actor in a Comedy Series,Richard Mulligan,,Empty Nest (NBC),,Dr. Harry Weston,"Episode: ""The Mentor""",,https://image.tmdb.org/t/p/w500/4wyRYs6QU1mTcaXoFJIMf8RxyWW.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Comedy Series,Outstanding Lead Actor in a Comedy Series,Ted Danson,,Cheers (NBC),,Sam Malone,"Episode: ""Bad Neighbor Sam""",,https://image.tmdb.org/t/p/w500/2QUEYVhrKbOkRKeFEUnc5sJby6a.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Drama Series,Outstanding Lead Actor in a Drama Series,James Earl Jones,,Gabriel's Fire (ABC),,Gabriel Bird,"Episode: ""Pilot""",,https://image.tmdb.org/t/p/w500/sgc8yxYr8ecNn1TXjWXWx3wmUYA.jpg,true,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Drama Series,Outstanding Lead Actor in a Drama Series,Kyle MacLachlan,,Twin Peaks (ABC),,Special Agent Dale Cooper,"Episode: ""Episode 16""",,https://image.tmdb.org/t/p/w500/7gNyx8fYAUdOp2jpCEH3dyFbeV.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Drama Series,Outstanding Lead Actor in a Drama Series,Michael Moriarty,,Law & Order (NBC),,Ben Stone,"Episode: ""Indifference""",,https://image.tmdb.org/t/p/w500/2EY162LDxpVVG6g10lm70uxkNJp.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Drama Series,Outstanding Lead Actor in a Drama Series,Peter Falk,,Columbo (ABC),,Columbo,"Episode: ""Columbo and the Murder of a Rock Star""",,https://image.tmdb.org/t/p/w500/e59x8ITouNlyz8Qa2abb5lxiQvI.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Drama Series,Outstanding Lead Actor in a Drama Series,Scott Bakula,,Quantum Leap (NBC),,Sam Beckett,"Episode: ""Shock Theater: October 3, 1954""",,https://image.tmdb.org/t/p/w500/meZvcpXmcFlrJUeme4UpH4GZeNV.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Miniseries or a Special,Outstanding Lead Actor in a Miniseries or a Special,Christopher Walken,,"Sarah, Plain and Tall",,Jacob Witting,CBS,,https://image.tmdb.org/t/p/w500/ApgDL7nudR9T2GpjCG4vESgymO2.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Miniseries or a Special,Outstanding Lead Actor in a Miniseries or a Special,Dennis Hopper,,Paris Trout,,Paris Trout,Showtime,,https://image.tmdb.org/t/p/w500/hfrzsJhkX7Vphe3pVYk8lA9BNfg.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Miniseries or a Special,Outstanding Lead Actor in a Miniseries or a Special,James Garner,,Decoration Day,,Albert Sidney Finch,NBC,,https://image.tmdb.org/t/p/w500/8186fvIAGrIGqnvb49CgULo34G4.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Miniseries or a Special,Outstanding Lead Actor in a Miniseries or a Special,John Gielgud,,Summer's Lease,,Haverford Downs,PBS,,https://image.tmdb.org/t/p/w500/rSyG2ypOnMVOuGtDJMYt5VV1bMr.jpg,true,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actor in a Miniseries or a Special,Outstanding Lead Actor in a Miniseries or a Special,Sidney Poitier,,Separate but Equal,,Thurgood Marshall,ABC,,https://image.tmdb.org/t/p/w500/fhMiCe3ScxBGKEX6Y6flEJm7iHd.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actress in a Comedy Series,Outstanding Lead Actress in a Comedy Series,Betty White,,The Golden Girls (NBC),,Rose Nylund,"Episode: ""Once, in St. Olaf""",,https://image.tmdb.org/t/p/w500/2Vlr5E1EoD4GglLHoSolLztBQWM.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actress in a Comedy Series,Outstanding Lead Actress in a Comedy Series,Blair Brown,,The Days and Nights of Molly Dodd (Lifetime),,Molly Dodd,"Episode: ""Here's a Pregnant Pause""",,https://image.tmdb.org/t/p/w500/hnVybZLBUJNr93gCTwgRQRCkjpm.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actress in a Comedy Series,Outstanding Lead Actress in a Comedy Series,Candice Bergen,,Murphy Brown (CBS),,Murphy Brown,"Episode: ""On Another Plane""",,https://image.tmdb.org/t/p/w500/yDthvXPRkcwSVcPj9QZz3Z7ZH5B.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actress in a Comedy Series,Outstanding Lead Actress in a Comedy Series,Delta Burke,,Designing Women (CBS),,Suzanne Sugarbaker,"Episode: ""The Bachelor Auction""",,https://image.tmdb.org/t/p/w500/yfxtyiGXomUpDQXWjj60TmFIFHT.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actress in a Comedy Series,Outstanding Lead Actress in a Comedy Series,Kirstie Alley,,Cheers (NBC),,Rebecca Howe,"Episode: ""The Days of Wine and Neuroses""",,https://image.tmdb.org/t/p/w500/9XZOeQtmvHdBkuMrlxO5PHPZwJo.jpg,true,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actress in a Drama Series,Outstanding Lead Actress in a Drama Series,Angela Lansbury,,"Murder, She Wrote (CBS)",,Jessica Fletcher,"Episode: ""Thursday's Child""",,https://image.tmdb.org/t/p/w500/gGAWbfMqhJnXzC8dRLeOSXOo9vO.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actress in a Drama Series,Outstanding Lead Actress in a Drama Series,Dana Delany,,China Beach (ABC),,Nurse Colleen McMurphy,"Episode: ""Fever""",,https://image.tmdb.org/t/p/w500/sUzs7I87K4wSvLD7TjoYH6avRrL.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actress in a Drama Series,Outstanding Lead Actress in a Drama Series,Patricia Wettig,,Thirtysomething (ABC),,Nancy Krieger Weston,"Episode: ""Guns and Roses""",,https://image.tmdb.org/t/p/w500/e90WEPSvdrCqBJrpH4LAsR1UBp4.jpg,true,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actress in a Drama Series,Outstanding Lead Actress in a Drama Series,Sharon Gless,,The Trials of Rosie O'Neill (CBS),,Rosie O'Neill,"Episode: ""When I'm 44""",,https://image.tmdb.org/t/p/w500/wcdGF6h6pTqUky9emO1DTNBzeRG.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actress in a Miniseries or a Special,Outstanding Lead Actress in a Miniseries or a Special,Barbara Hershey,,Paris Trout,,Hanna Trout,Showtime,,https://image.tmdb.org/t/p/w500/6swwfge3HlvyBVRSNwroFtMcgNB.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actress in a Miniseries or a Special,Outstanding Lead Actress in a Miniseries or a Special,Glenn Close,,"Sarah, Plain and Tall",,Sarah Wheaton,CBS,,https://image.tmdb.org/t/p/w500/4VHZ1GfLwN7MUgApy0LCBzdDF9L.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actress in a Miniseries or a Special,Outstanding Lead Actress in a Miniseries or a Special,Lee Purcell,,Long Road Home,,Bessie Robertson,NBC,,https://image.tmdb.org/t/p/w500/m3Hg7Ww0Sfd8UzqExtbuXpKqB8y.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actress in a Miniseries or a Special,Outstanding Lead Actress in a Miniseries or a Special,Lynn Whitfield,,The Josephine Baker Story,,Josephine Baker,HBO,,https://image.tmdb.org/t/p/w500/wXSwJplyOgANJKTRvOAsvqURbP0.jpg,true,,,,,,,,,,,,,,,,
1991,Outstanding Lead Actress in a Miniseries or a Special,Outstanding Lead Actress in a Miniseries or a Special,Suzanne Pleshette,,Leona Helmsley: The Queen of Mean,,Leona Helmsley,CBS,,https://image.tmdb.org/t/p/w500/vSuO3CnNkoCefZVTpCARNfJPYhr.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Supporting Actor in a Comedy Series,Outstanding Supporting Actor in a Comedy Series,Charles Durning,,Evening Shade (CBS),,Dr. Harlan Elldridge,"Episodes: ""Whatever Happened to Clutch Newton?"" + ""The Baby Show""",,https://image.tmdb.org/t/p/w500/bozKytaYVKoIbptxkMFWepK09U5.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Supporting Actor in a Comedy Series,Outstanding Supporting Actor in a Comedy Series,Jerry Van Dyke,,Coach (ABC),,Luther Van Dam,"Episodes: ""Cabin Fever"" + ""A Father and Son Reunion""",,https://image.tmdb.org/t/p/w500/eNXhtKd9CO65H6OnZHRiVxNeVm4.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Supporting Actor in a Comedy Series,Outstanding Supporting Actor in a Comedy Series,Jonathan Winters,,Davis Rules (ABC),,Gunny Davis,"Episodes: ""Rules of the Game"" + ""Mission: Improbable""",,https://image.tmdb.org/t/p/w500/c2pp7XSUBTbUyptlDjaEhoyz9QX.jpg,true,,,,,,,,,,,,,,,,
1991,Outstanding Supporting Actor in a Comedy Series,Outstanding Supporting Actor in a Comedy Series,Michael Jeter,,Evening Shade (CBS),,Herman Stiles,"Episodes: ""Chip Off the Old Brick"" + ""Sex Education""",,https://image.tmdb.org/t/p/w500/pNBf8X56wCOHH7cArsMYJuke4fO.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Supporting Actor in a Comedy Series,Outstanding Supporting Actor in a Comedy Series,Woody Harrelson,,Cheers (NBC),,Woody Boyd,"Episodes: ""Veggie-Boyd"" + ""Woody Interruptus""",,https://image.tmdb.org/t/p/w500/igxYDQBbTEdAqaJxaW6ffqswmUU.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Supporting Actor in a Drama Series,Outstanding Supporting Actor in a Drama Series,David Clennon,,Thirtysomething (ABC),,Miles Drentell,"Episodes: ""Out the Door"" + ""A Stop at Willoughby""",,https://image.tmdb.org/t/p/w500/jLOf8nYolcb4P8LUDOW7QK5Y9pH.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Supporting Actor in a Drama Series,Outstanding Supporting Actor in a Drama Series,Jimmy Smits,,L.A. Law (NBC),,Victor Sifuentes,"Episodes: ""God Rest Ye Murray Gentleman"" + ""The Gods Must Be Lawyers""",,https://image.tmdb.org/t/p/w500/dD04JlfW5N8bVrx7Cawn4A6g1xp.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Supporting Actor in a Drama Series,Outstanding Supporting Actor in a Drama Series,Richard Dysart,,L.A. Law (NBC),,Leland McKenzie Jr.,"Episodes: ""The Beverly Hills Hangers"" + ""Mutinies on the Banzai""",,https://image.tmdb.org/t/p/w500/yQOaZexN3YbqGWOguu2VrjsvX2G.jpg,false,,,,,,,,,,,,,,,,
1991,Outstanding Supporting Actor in a Drama Series,Outstanding Supporting Actor in a Drama Series,Timothy Busfield,,Thirtysomething (ABC),,Elliot Weston,"Episodes: ""Sifting the Ashes"" + ""Second Look""",,https://image.tmdb.org/t/p/w500/r2VQ4Ar1WCISJoTqOOcO3HEgN4p.jpg,true,,,,,,,,,,,,,,,,
